"";"ensembl_gene_id";"chromosome_name";"start_position";"end_position";"strand"
"12617";"AGAP012825";"UNKN";32088458;32088931;1
"12618";"AGAP012826";"UNKN";32089065;32089872;-1
"12619";"AGAP012827";"UNKN";32106852;32107253;-1
"12620";"AGAP012828";"UNKN";32199338;32200286;-1
"12621";"AGAP012829";"UNKN";32382263;32383510;-1
"12622";"AGAP012830";"UNKN";32481246;32481882;1
"12623";"AGAP012831";"UNKN";32639368;32640665;1
"12624";"AGAP012832";"UNKN";32681476;32682209;-1
"12625";"AGAP012833";"UNKN";32743567;32744091;-1
"12626";"AGAP012834";"UNKN";33065805;33066575;-1
"12627";"AGAP012835";"UNKN";33157225;33158034;1
"12628";"AGAP012836";"UNKN";33197568;33198351;-1
"12629";"AGAP012837";"UNKN";33198457;33199099;1
"12630";"AGAP012838";"UNKN";33265988;33266657;-1
"12631";"AGAP012839";"UNKN";33267109;33267405;-1
"12632";"AGAP012840";"UNKN";33299167;33300244;1
"12633";"AGAP012841";"UNKN";33344395;33345051;1
"12634";"AGAP012842";"UNKN";33365624;33365956;-1
"12635";"AGAP012843";"UNKN";33467896;33468676;1
"12636";"AGAP012844";"UNKN";33488643;33488936;1
"12637";"AGAP012845";"UNKN";33533159;33534089;-1
"12638";"AGAP012846";"UNKN";33571100;33571342;-1
"12639";"AGAP012847";"UNKN";33808087;33808809;-1
"12640";"AGAP012848";"UNKN";34050945;34052252;1
"12641";"AGAP012849";"UNKN";34056299;34057249;-1
"12642";"AGAP012850";"UNKN";34105392;34106681;1
"12643";"AGAP012851";"UNKN";34129899;34130597;1
"12644";"AGAP012852";"UNKN";34130939;34131243;1
"12645";"AGAP012853";"UNKN";34132341;34133071;-1
"12646";"AGAP012854";"UNKN";34240567;34242002;-1
"12647";"AGAP012855";"UNKN";34255309;34256439;1
"12648";"AGAP012856";"UNKN";34279847;34281205;1
"12649";"AGAP012857";"UNKN";34394986;34396341;-1
"12650";"AGAP012858";"UNKN";34426895;34427797;1
"12651";"AGAP012859";"UNKN";34648729;34649588;1
"12652";"AGAP012860";"UNKN";34687343;34687651;1
"12653";"AGAP012861";"UNKN";34706763;34707964;-1
"12654";"AGAP012862";"UNKN";34762574;34763839;1
"12655";"AGAP012863";"UNKN";34781875;34782300;-1
"12656";"AGAP028716";"2R";34397905;34400549;-1
"12657";"AGAP012865";"UNKN";34885930;34886415;-1
"12658";"AGAP012866";"UNKN";34987366;34988032;1
"12659";"AGAP012867";"UNKN";35107623;35108585;1
"12660";"AGAP012868";"UNKN";35129218;35129865;-1
"12661";"AGAP012869";"UNKN";35184708;35185583;1
"12662";"AGAP012870";"UNKN";35191541;35192736;-1
"12663";"AGAP012871";"UNKN";35222596;35222803;1
"12664";"AGAP012872";"UNKN";35447753;35448867;-1
"12665";"AGAP012873";"UNKN";35469452;35469882;-1
"12666";"AGAP012874";"UNKN";35657046;35658122;-1
"12667";"AGAP012875";"UNKN";35684082;35684474;1
"12668";"AGAP012876";"UNKN";35901513;35901947;-1
"12669";"AGAP012877";"UNKN";35950983;35952145;-1
"12670";"AGAP012879";"UNKN";36092647;36093330;-1
"12671";"AGAP012880";"UNKN";36128065;36129116;-1
"12672";"AGAP012881";"UNKN";36222436;36223348;1
"12673";"AGAP012882";"UNKN";36304925;36305571;-1
"12674";"AGAP012883";"UNKN";36311422;36312009;1
"12675";"AGAP012884";"UNKN";36353576;36354745;1
"12676";"AGAP012885";"UNKN";36520486;36520797;-1
"12677";"AGAP012887";"UNKN";36659507;36660475;1
"12678";"AGAP012888";"UNKN";36778357;36779228;1
"12679";"AGAP012889";"UNKN";36829163;36829588;-1
"12680";"AGAP012890";"UNKN";36845367;36845855;-1
"12681";"AGAP012891";"UNKN";36954307;36954801;-1
"12682";"AGAP012892";"UNKN";37066385;37066633;-1
"12683";"AGAP012893";"UNKN";37132355;37133338;1
"12684";"AGAP012894";"UNKN";37136935;37137309;-1
"12685";"AGAP012895";"UNKN";37137562;37138191;1
"12686";"AGAP012896";"UNKN";37143860;37144614;-1
"12687";"AGAP012897";"UNKN";37167155;37168163;1
"12688";"AGAP012898";"UNKN";37233870;37234243;-1
"12689";"AGAP012900";"UNKN";37282952;37283359;-1
"12690";"AGAP012901";"UNKN";37360357;37361349;1
"12691";"AGAP012902";"UNKN";37431402;37431854;-1
"12692";"AGAP012903";"UNKN";37449767;37450235;-1
"12693";"AGAP012904";"UNKN";37452037;37452267;1
"12694";"AGAP012905";"UNKN";37465676;37465969;1
"12695";"AGAP012906";"UNKN";37562761;37563096;-1
"12696";"AGAP012907";"UNKN";37671485;37672743;1
"12697";"AGAP012908";"UNKN";37680603;37681332;-1
"12698";"AGAP012909";"UNKN";37804437;37804685;-1
"12699";"AGAP012910";"UNKN";37930875;37931909;-1
"12700";"AGAP012911";"UNKN";37985940;37986440;1
"12701";"AGAP012912";"UNKN";38289162;38289347;-1
"12702";"AGAP012913";"UNKN";38506258;38507195;-1
"12703";"AGAP012914";"UNKN";38648117;38648531;1
"12704";"AGAP012915";"UNKN";38835041;38835823;-1
"12705";"AGAP012916";"UNKN";38955029;38955943;1
"12706";"AGAP012917";"UNKN";39211847;39212347;-1
"12707";"AGAP012918";"UNKN";39216381;39217131;1
"12708";"AGAP012919";"UNKN";39218588;39219338;1
"12709";"AGAP012920";"UNKN";39225433;39226120;-1
"12710";"AGAP012921";"UNKN";39234813;39235103;-1
"12711";"AGAP012922";"UNKN";39253763;39254374;1
"12712";"AGAP012923";"UNKN";39379410;39380544;-1
"12713";"AGAP012924";"UNKN";39405743;39406544;-1
"12714";"AGAP012925";"UNKN";39638916;39639549;1
"12715";"AGAP012926";"UNKN";39713535;39713822;1
"12716";"AGAP012927";"UNKN";39815506;39816023;-1
"12717";"AGAP012928";"UNKN";40240498;40241194;-1
"12718";"AGAP012930";"UNKN";40397488;40397963;1
"12719";"AGAP012931";"UNKN";40508846;40509568;1
"12720";"AGAP012932";"UNKN";40551501;40552108;1
"12721";"AGAP012933";"UNKN";40598472;40599604;-1
"12722";"AGAP012934";"UNKN";40677430;40678365;-1
"12723";"AGAP012935";"UNKN";40734819;40735262;1
"12724";"AGAP012936";"UNKN";40811711;40812020;-1
"12725";"AGAP012937";"UNKN";41132263;41133123;-1
"12726";"AGAP012938";"UNKN";41201391;41202439;-1
"12727";"AGAP012939";"UNKN";41466438;41467352;1
"12728";"AGAP012940";"UNKN";41601304;41601651;1
"12729";"AGAP012941";"UNKN";41918039;41918853;1
"12730";"AGAP012943";"UNKN";42184390;42184675;-1
"12731";"AGAP012944";"UNKN";42320973;42321888;-1
"12732";"AGAP012945";"UNKN";42360548;42361063;-1
"12733";"AGAP012544";"UNKN";14180036;14180827;-1
"12734";"AGAP013132";"UNKN";11587086;11614154;1
"12735";"AGAP012591";"UNKN";18231007;18232775;-1
"12736";"AGAP012466";"UNKN";4564723;4589021;-1
"12737";"AGAP012462";"UNKN";4254931;4258877;1
"12738";"AGAP012487";"UNKN";6967611;6970199;-1
"12739";"AGAP002315";"2R";19231025;19483421;1
"12740";"AGAP002789";"2R";27239278;27241380;1
"12741";"AGAP003554";"2R";39453211;39453636;-1
"12742";"AGAP013525";"2R";21897775;21900484;1
"12743";"AGAP013486";"2R";21901266;21903188;-1
"12744";"AGAP013007";"2R";21919565;21923099;1
"12745";"AGAP002486";"2R";21925672;21927097;1
"12746";"AGAP013730";"3R";5974979;6001231;-1
"12747";"AGAP013752";"3R";6095355;6097010;-1
"12748";"AGAP013711";"3R";6097329;6099544;-1
"12749";"AGAP013769";"3R";6100805;6103082;-1
"12750";"AGAP013729";"3R";6114746;6116401;-1
"12751";"AGAP013750";"3R";6257352;6258944;-1
"12752";"AGAP013740";"3R";6303401;6305250;1
"12753";"AGAP013774";"3R";6311995;6328744;1
"12754";"AGAP013765";"3R";6380962;6384794;1
"12755";"AGAP013724";"3R";6960223;6960891;-1
"12756";"AGAP013712";"3R";7010647;7019784;1
"12757";"AGAP013767";"3R";8068381;8069715;1
"12758";"AGAP013727";"3R";8091965;8095765;1
"12759";"AGAP013716";"3R";8493480;8494295;-1
"12760";"AGAP013772";"3R";8724194;8730650;1
"12761";"AGAP013761";"3R";9189816;9190943;-1
"12762";"AGAP013753";"3R";31586834;31589271;1
"12763";"AGAP013720";"3R";31591808;31593592;-1
"12764";"AGAP013718";"3R";31743101;31743331;-1
"12765";"AGAP013776";"3R";31758785;31759421;-1
"12766";"AGAP013734";"3R";31761639;31762792;-1
"12767";"AGAP013756";"3R";31764052;31764307;-1
"12768";"AGAP013714";"3R";31769116;31769740;-1
"12769";"AGAP013731";"3R";31771997;31772225;-1
"12770";"AGAP013723";"3R";49116463;49117244;1
"12771";"AGAP013749";"3R";49219789;49220479;1
"12772";"AGAP013739";"3R";49535873;49541575;1
"12773";"AGAP013762";"3R";49562149;49567742;1
"12774";"AGAP013768";"3R";49895250;49895632;1
"12775";"AGAP013755";"3R";50596433;50602666;1
"12776";"AGAP013748";"3R";51275775;51276167;1
"12777";"AGAP028145";"3R";15398758;15400367;-1
"12778";"AGAP028045";"3R";15422576;15423530;1
"12779";"AGAP028225";"3R";15515574;15516352;-1
"12780";"AGAP028141";"3R";15603861;15608581;1
"12781";"AGAP028061";"3R";16001224;16008982;1
"12782";"AGAP028116";"3R";16028228;16028932;-1
"12783";"AGAP028073";"3R";16065746;16067161;-1
"12784";"AGAP028052";"3R";16203808;16209491;-1
"12785";"AGAP028097";"3R";16329395;16330743;1
"12786";"AGAP028124";"3R";17153835;17157007;-1
"12787";"AGAP028025";"3R";19043427;19047902;-1
"12788";"AGAP028123";"3R";19096324;19097907;1
"12789";"AGAP028027";"3R";19492228;19495922;-1
"12790";"AGAP028068";"3R";20261737;20262671;-1
"12791";"AGAP028228";"3R";20377486;20378127;-1
"12792";"AGAP028042";"3R";20421811;20422393;-1
"12793";"AGAP028002";"3R";20432858;20434699;1
"12794";"AGAP028170";"3R";20479508;20482393;1
"12795";"AGAP028054";"3R";20485906;20487734;-1
"12796";"AGAP028217";"3R";20528822;20529181;-1
"12797";"AGAP028176";"3R";20652244;20655924;-1
"12798";"AGAP028087";"3R";20796223;20797629;1
"12799";"AGAP028004";"3R";20805827;20809444;-1
"12800";"AGAP028175";"3R";21028468;21032508;1
"12801";"AGAP028201";"3R";21033247;21034807;1
"12802";"AGAP028186";"3R";21042156;21042888;-1
"12803";"AGAP028026";"3R";21097383;21098164;-1
"12804";"AGAP028125";"3R";21163969;21177607;1
"12805";"AGAP028226";"3R";21809554;21810146;1
"12806";"AGAP028070";"3R";21811244;21811877;1
"12807";"AGAP028155";"3R";21812588;21813197;1
"12808";"AGAP027990";"3R";21813802;21814535;1
"12809";"AGAP028082";"3R";21816804;21817401;1
"12810";"AGAP028181";"3R";21819338;21819933;1
"12811";"AGAP028117";"3R";21828903;21829699;-1
"12812";"AGAP028172";"3R";21830966;21831739;-1
"12813";"AGAP028165";"3R";21834734;21835364;1
"12814";"AGAP028195";"3R";21836884;21837475;1
"12815";"AGAP028118";"3R";21838077;21838701;1
"12816";"AGAP028020";"3R";21839355;21839979;1
"12817";"AGAP028090";"3R";22314688;22317147;-1
"12818";"AGAP028000";"3R";22694412;22696150;-1
"12819";"AGAP028171";"3R";23172243;23173082;-1
"12820";"AGAP028200";"3R";23377417;23380114;1
"12821";"AGAP028111";"3R";24337859;24339549;-1
"12822";"AGAP028066";"3R";24678074;24678296;-1
"12823";"AGAP027983";"3R";24740769;24741486;1
"12824";"AGAP028085";"3R";24853293;24854076;1
"12825";"AGAP028189";"3R";25863111;25865854;1
"12826";"AGAP028017";"3R";27689105;27690479;-1
"12827";"AGAP028161";"3R";28026922;28029111;1
"12828";"AGAP028058";"3R";28658820;28659131;1
"12829";"AGAP028114";"3R";29051094;29053709;-1
"12830";"AGAP009231";"3R";29056229;29056820;1
"12831";"AGAP028177";"3R";29058175;29058856;1
"12832";"AGAP028086";"3R";30670296;30670934;-1
"12833";"AGAP028158";"3R";31768063;31768318;-1
"12834";"AGAP028039";"3R";31775668;31775923;-1
"12835";"AGAP028109";"3R";33466698;33467023;1
"12836";"AGAP027986";"3R";53147163;53148522;-1
"12837";"AGAP028382";"Mt";8113;9454;-1
"12838";"AGAP028360";"Mt";203;1228;1
"12839";"AGAP028370";"Mt";4023;4703;1
"12840";"AGAP028364";"Mt";1424;2960;1
"12841";"AGAP028386";"Mt";9889;10413;1
"12842";"AGAP028380";"Mt";6304;8046;-1
"12843";"AGAP028371";"Mt";4703;5489;1
"12844";"AGAP028389";"Mt";11631;12575;-1
"12845";"AGAP028369";"Mt";3868;4029;1
"12846";"AGAP028366";"Mt";3032;3716;1
"12847";"AGAP028383";"Mt";9448;9753;-1
"12848";"AGAP028373";"Mt";5557;5910;1
"12849";"AGAP028387";"Mt";10413;11549;1
"12850";"AGAP028358";"Mt";66;134;-1
"12851";"AGAP028385";"Mt";9821;9886;-1
"12852";"AGAP028363";"Mt";1360;1425;-1
"12853";"AGAP028390";"Mt";12582;12647;-1
"12854";"AGAP028362";"Mt";1296;1359;-1
"12855";"AGAP028374";"Mt";5909;5972;1
"12856";"AGAP028384";"Mt";9756;9820;1
"12857";"AGAP028367";"Mt";3717;3787;1
"12858";"AGAP028368";"Mt";3799;3867;1
"12859";"AGAP028377";"Mt";6106;6172;-1
"12860";"AGAP028392";"Mt";13973;14044;-1
"12861";"AGAP028388";"Mt";11548;11613;1
"12862";"AGAP028391";"Mt";12648;13972;-1
"12863";"AGAP028361";"Mt";1227;1295;1
"12864";"AGAP028381";"Mt";8047;8112;-1
"12865";"AGAP028379";"Mt";6237;6303;-1
"12866";"AGAP028378";"Mt";6173;6238;1
"12867";"AGAP028372";"Mt";5490;5556;1
"12868";"AGAP028376";"Mt";6039;6107;1
"12869";"AGAP028375";"Mt";5973;6038;1
"12870";"AGAP028359";"Mt";134;202;1
"12871";"AGAP028357";"Mt";1;68;1
"12872";"AGAP028365";"Mt";2961;3026;1
"12873";"AGAP028393";"Mt";14045;14844;-1
"12874";"AGAP028414";"3L";25248891;25249652;1
"12875";"AGAP028415";"3L";31084761;31086924;-1
"12876";"AGAP028416";"3L";33571530;33572387;1
"12877";"AGAP028417";"3L";33753325;33753951;1
"12878";"AGAP028418";"3L";33804121;33815241;1
"12879";"AGAP028419";"3L";40919476;40920326;1
"12880";"AGAP028420";"3R";6698035;6698445;-1
"12881";"AGAP028421";"3R";15392782;15395325;1
"12882";"AGAP028422";"3R";44639357;44643205;-1
"12883";"AGAP028423";"UNKN";26111122;26111529;-1
"12884";"AGAP028424";"3R";47976473;47978314;1
"12885";"AGAP011375";"3L";22430198;22431524;1
"12886";"AGAP028205";"3L";4903258;4907740;-1
"12887";"AGAP013721";"3R";2313388;2319154;1
"12888";"AGAP011378";"3L";22703248;22705914;1
"12889";"AGAP028456";"2L";31523184;31526815;1
"12890";"AGAP028457";"2L";31880080;31882953;-1
"12891";"AGAP028458";"2L";34271586;34271920;-1
"12892";"AGAP028459";"2L";34273134;34273470;-1
"12893";"AGAP028460";"2L";36885019;36886115;1
"12894";"AGAP028461";"2L";37470052;37616282;-1
"12895";"AGAP028462";"2L";38751904;38755481;1
"12896";"AGAP028463";"2L";41102076;41105675;-1
"12897";"AGAP028464";"2L";44329073;44331188;1
"12898";"AGAP028465";"2L";44842692;44844639;1
"12899";"AGAP028466";"2L";45750297;45792852;-1
"12900";"AGAP028467";"2R";3247692;3248637;-1
"12901";"AGAP028468";"2R";3743462;3799448;1
"12902";"AGAP028469";"2R";7283528;7296541;-1
"12903";"AGAP028470";"2R";7559871;7566704;1
"12904";"AGAP028471";"2R";8835598;8837492;1
"12905";"AGAP028472";"2R";17345586;17346354;1
"12906";"AGAP028473";"2R";18237777;18252269;-1
"12907";"AGAP028474";"2R";19937425;19938395;1
"12908";"AGAP028475";"2R";19938947;19939523;-1
"12909";"AGAP028476";"2R";19939687;19940518;-1
"12910";"AGAP028477";"2R";22676184;22681517;1
"12911";"AGAP028478";"2R";24131080;24132084;1
"12912";"AGAP028479";"2R";24132261;24133568;1
"12913";"AGAP028480";"2R";24133938;24134998;-1
"12914";"AGAP028481";"2R";24135269;24137558;-1
"12915";"AGAP028482";"2R";26256925;26259582;1
"12916";"AGAP028483";"2R";37421664;37422315;-1
"12917";"AGAP028484";"2R";39810840;39824166;-1
"12918";"AGAP028485";"2R";42933513;42937470;-1
"12919";"AGAP028486";"2R";43240817;43241674;-1
"12920";"AGAP028487";"2R";43681829;43683168;-1
"12921";"AGAP028488";"2R";54483959;54485225;-1
"12922";"AGAP028489";"2R";57866736;57868738;1
"12923";"AGAP028490";"2R";60783799;60786194;1
"12924";"AGAP028491";"3L";837955;843075;-1
"12925";"AGAP028493";"3L";1052157;1053313;1
"12926";"AGAP028494";"3L";2435439;2436427;1
"12927";"AGAP028495";"3L";3111723;3113454;1
"12928";"AGAP028496";"3L";3153257;3167693;1
"12929";"AGAP028497";"3L";5432427;5436061;1
"12930";"AGAP028498";"3L";5438584;5452753;1
"12931";"AGAP028499";"3L";6371605;6372132;1
"12932";"AGAP028500";"3L";9056570;9058348;-1
"12933";"AGAP028501";"3L";10699071;10707374;1
"12934";"AGAP028502";"3L";11739645;11746756;-1
"12935";"AGAP028503";"3L";12260645;12261426;-1
"12936";"AGAP028504";"3L";13158321;13160517;1
"12937";"AGAP028505";"3L";14385645;14387429;1
"12938";"AGAP028506";"3L";16268386;16269706;-1
"12939";"AGAP028507";"3L";16272486;16273990;-1
"12940";"AGAP028508";"3L";16277341;16279624;-1
"12941";"AGAP028509";"3L";16280225;16285347;-1
"12942";"AGAP028510";"3L";16369267;16373543;-1
"12943";"AGAP028511";"3L";17004373;17009255;1
"12944";"AGAP028512";"3L";17228397;17230694;-1
"12945";"AGAP028513";"3L";18145797;18150532;1
"12946";"AGAP028514";"3L";18255212;18261681;-1
"12947";"AGAP028515";"3L";18759367;18760426;1
"12948";"AGAP028516";"3L";19477024;19483203;1
"12949";"AGAP028517";"3L";19995361;19996571;1
"12950";"AGAP028518";"3L";21433458;21439025;1
"12951";"AGAP028519";"3L";23476734;23479388;-1
"12952";"AGAP028520";"3L";23887701;23889371;-1
"12953";"AGAP028521";"3L";23897935;23901742;-1
"12954";"AGAP028522";"3L";25001366;25012024;-1
"12955";"AGAP028523";"3L";25812878;25984957;-1
"12956";"AGAP028524";"3L";27096899;27099429;1
"12957";"AGAP028525";"3L";27161770;27165647;1
"12958";"AGAP028526";"3L";27222639;27223834;-1
"12959";"AGAP001729";"2R";9035939;9038159;1
"12960";"AGAP028528";"3L";31256257;31258419;-1
"12961";"AGAP028529";"3L";31360378;31363269;-1
"12962";"AGAP028530";"3L";31654113;31664280;-1
"12963";"AGAP028531";"3L";32039646;32040664;1
"12964";"AGAP028532";"3L";32192799;32193893;-1
"12965";"AGAP028533";"3L";32305160;32305797;1
"12966";"AGAP028534";"3L";32332849;32336637;-1
"12967";"AGAP028535";"3L";32510026;32511796;-1
"12968";"AGAP028536";"3L";32796645;32798235;-1
"12969";"AGAP028537";"3L";33168135;33169782;1
"12970";"AGAP028538";"3L";33858477;33862652;1
"12971";"AGAP028539";"3L";35432267;35434194;-1
"12972";"AGAP028540";"3L";35734814;35736502;1
"12973";"AGAP028541";"3L";35835442;35837147;-1
"12974";"AGAP028542";"3L";36922649;36923519;-1
"12975";"AGAP028543";"3L";38979713;38982973;-1
"12976";"AGAP028544";"3L";39400088;39406363;-1
"12977";"AGAP028545";"3L";40152625;40156855;-1
"12978";"AGAP028546";"3L";40409782;40411509;-1
"12979";"AGAP028547";"3R";1205726;1208014;-1
"12980";"AGAP028548";"3R";6156052;6158387;1
"12981";"AGAP028549";"3R";6159512;6161299;1
"12982";"AGAP028550";"3R";6397745;6399638;1
"12983";"AGAP028551";"3R";6739140;6740422;1
"12984";"AGAP028552";"3R";7006104;7007531;1
"12985";"AGAP028553";"3R";7911900;7913924;-1
"12986";"AGAP028554";"3R";10787452;10791541;-1
"12987";"AGAP028555";"3R";10793963;10795847;1
"12988";"AGAP028556";"3R";15325557;15327876;1
"12989";"AGAP028557";"3R";15976409;15977813;-1
"12990";"AGAP028558";"3R";17002152;17004116;1
"12991";"AGAP028559";"3R";18600843;18663103;1
"12992";"AGAP028560";"3R";20266393;20268394;-1
"12993";"AGAP028561";"3R";21135979;21136651;1
"12994";"AGAP028562";"3R";21751690;21755993;-1
"12995";"AGAP028563";"3R";23474718;23493507;-1
"12996";"AGAP028564";"3R";23689879;23692470;-1
"12997";"AGAP028565";"3R";28964588;28968704;1
"12998";"AGAP028566";"3R";31365455;31366406;-1
"12999";"AGAP028567";"3R";31368242;31373591;-1
"13000";"AGAP028568";"3R";35069404;35071105;1
"13001";"AGAP028569";"3R";35984146;35986026;-1
"13002";"AGAP028570";"3R";36872359;36873151;-1
"13003";"AGAP028571";"3R";37377377;37378740;1
"13004";"AGAP028572";"3R";44045165;44046334;-1
"13005";"AGAP028573";"3R";46877553;46879501;-1
"13006";"AGAP028574";"UNKN";537080;563810;-1
"13007";"AGAP028575";"UNKN";1159783;1164469;-1
"13008";"AGAP028576";"UNKN";1581842;1585775;-1
"13009";"AGAP028577";"UNKN";1769872;1771589;-1
"13010";"AGAP028578";"UNKN";3853425;3856853;-1
"13011";"AGAP028579";"UNKN";5058720;5059600;-1
"13012";"AGAP028580";"UNKN";9236886;9237659;1
"13013";"AGAP028581";"UNKN";11800716;11802788;-1
"13014";"AGAP028582";"UNKN";11809996;11818326;-1
"13015";"AGAP028583";"UNKN";13492508;13495199;-1
"13016";"AGAP028584";"UNKN";14980727;14981518;-1
"13017";"AGAP028585";"UNKN";15801580;15803101;1
"13018";"AGAP028586";"UNKN";17073227;17075399;1
"13019";"AGAP028587";"UNKN";19143500;19145822;-1
"13020";"AGAP028588";"UNKN";21756120;21763435;-1
"13021";"AGAP028589";"UNKN";37468352;37469206;-1
"13022";"AGAP028590";"X";5478655;5480950;-1
"13023";"AGAP028591";"X";8680516;8681436;1
"13024";"AGAP028592";"X";9597283;9599719;1
"13025";"AGAP028593";"3R";5062515;5063780;1
"13026";"AGAP028594";"3R";16970730;16974130;-1
"13027";"AGAP028595";"3R";13634705;13635706;-1
"13028";"AGAP028596";"3L";34061840;34063568;1
"13029";"AGAP028597";"3R";9571538;9572672;1
"13030";"AGAP028598";"3L";36691166;36692445;-1
"13031";"AGAP028599";"3R";35071221;35072873;-1
"13032";"AGAP028600";"3L";31315641;31317135;1
"13033";"AGAP028601";"3L";13094568;13095711;1
"13034";"AGAP028602";"3R";13387685;13388863;-1
"13035";"AGAP028603";"3R";21168674;21169543;1
"13036";"AGAP028604";"3L";14485968;14496490;-1
"13037";"AGAP028713";"3R";5051038;5054070;1
"13038";"AGAP028714";"3R";5057361;5058642;1
"13039";"AGAP028715";"3R";5059304;5060442;1
"13040";"AGAP028719";"3L";37962271;37964105;-1
"13041";"AGAP011537";"3L";26911905;26931659;-1
"13042";"AGAP028430";"3L";26923428;26924043;-1
"13043";"AGAP028732";"2L";18506658;18507362;1
"13044";"AGAP007497";"2L";46920389;46921978;-1
"13045";"AGAP007136";"2L";43457361;43461968;1
"13046";"AGAP004746";"2L";3030691;3033267;1
"13047";"AGAP004831";"2L";4201387;4202621;1
"13048";"AGAP006008";"2L";24638172;24638599;1
"13049";"AGAP007657";"2L";48797388;48815524;1
"13050";"AGAP006712";"2L";37130117;37131692;-1
"13051";"AGAP005664";"2L";18500754;18501647;-1
"13052";"AGAP006790";"2L";38322432;38323564;1
"13053";"AGAP007146";"2L";43576738;43578017;-1
"13054";"AGAP028731";"2L";18504855;18505766;1
"13055";"AGAP028735";"2L";41060653;41061960;-1
"13056";"AGAP029043";"3L";41897490;41897624;-1
"13057";"AGAP029042";"3L";38591230;38591398;-1
"13058";"AGAP013708";"3L";28319004;28319300;1
"13059";"AGAP013686";"3L";27208446;27208572;-1
"13060";"AGAP029041";"3L";30809708;30809899;1
"13061";"AGAP029040";"3L";28096005;28096301;-1
"13062";"AGAP013700";"3L";38056414;38056584;1
"13063";"AGAP029039";"3L";27949084;27949380;1
"13064";"AGAP029038";"UNKN";23428857;23430082;-1
"13065";"AGAP013598";"3L";25393790;25393916;1
"13066";"AGAP013599";"UNKN";23945644;23945810;-1
"13067";"AGAP029034";"UNKN";24937847;24938084;-1
"13068";"AGAP029035";"UNKN";24937264;24937769;-1
"13069";"AGAP029036";"UNKN";29814169;29814866;1
"13070";"AGAP029037";"UNKN";27345186;27345711;-1
"13071";"AGAP002774";"2R";27030814;27030885;1
"13072";"AGAP003103";"2R";32434922;32434994;1
"13073";"AGAP003107";"2R";32444715;32444786;1
"13074";"AGAP003298";"2R";35213034;35213106;1
"13075";"AGAP003299";"2R";35216147;35216220;1
"13076";"AGAP003407";"2R";37444265;37444336;1
"13077";"AGAP003435";"2R";37707745;37707826;1
"13078";"AGAP003436";"2R";37708261;37708342;1
"13079";"AGAP003450";"2R";37856478;37856549;1
"13080";"AGAP003451";"2R";37857375;37857446;1
"13081";"AGAP003452";"2R";37857999;37858071;1
"13082";"AGAP003455";"2R";37884513;37884584;1
"13083";"AGAP003456";"2R";37885138;37885209;1
"13084";"AGAP003828";"2R";44033938;44034009;1
"13085";"AGAP003835";"2R";44231696;44231777;1
"13086";"AGAP003947";"2R";46939155;46939227;1
"13087";"AGAP003950";"2R";46945357;46945428;1
"13088";"AGAP003951";"2R";46957392;46957463;1
"13089";"AGAP003958";"2R";46988542;46988613;1
"13090";"AGAP003978";"2R";47455093;47455164;1
"13091";"AGAP003998";"2R";47717201;47717273;1
"13092";"AGAP004041";"2R";48516817;48516888;1
"13093";"AGAP004043";"2R";48578521;48578592;1
"13094";"AGAP004073";"2R";49481924;49481996;1
"13095";"AGAP004074";"2R";49483079;49483151;1
"13096";"AGAP004111";"2R";50064657;50064729;1
"13097";"AGAP004304";"2R";54258741;54258813;1
"13098";"AGAP004305";"2R";54263184;54263255;1
"13099";"AGAP004364";"2R";55074547;55074618;1
"13100";"AGAP004365";"2R";55074886;55074957;1
"13101";"AGAP004387";"2R";55548615;55548687;1
"13102";"AGAP004389";"2R";55554655;55554727;1
"13103";"AGAP004415";"2R";55850358;55850430;1
"13104";"AGAP004538";"2R";57467215;57467286;1
"13105";"AGAP004536";"2R";57463095;57463166;-1
"13106";"AGAP004436";"2R";55996505;55996576;-1
"13107";"AGAP004421";"2R";55867352;55867434;-1
"13108";"AGAP004390";"2R";55555191;55555262;-1
"13109";"AGAP004388";"2R";55549978;55550049;-1
"13110";"AGAP004058";"2R";49189998;49190073;-1
"13111";"AGAP004047";"2R";48627046;48627118;-1
"13112";"AGAP004045";"2R";48604370;48604451;-1
"13113";"AGAP004044";"2R";48604093;48604164;-1
"13114";"AGAP004040";"2R";48460395;48460466;-1
"13115";"AGAP004009";"2R";47828467;47828539;-1
"13116";"AGAP003946";"2R";46938318;46938389;-1
"13117";"AGAP003829";"2R";44047429;44047500;-1
"13118";"AGAP003511";"2R";38990306;38990378;-1
"13119";"AGAP003448";"2R";37851615;37851686;-1
"13120";"AGAP003426";"2R";37570327;37570399;-1
"13121";"AGAP003104";"2R";32435182;32435252;-1
"13122";"AGAP003100";"2R";32429430;32429500;-1
"13123";"AGAP002750";"2R";26666080;26666161;-1
"13124";"AGAP002749";"2R";26665624;26665705;-1
"13125";"AGAP002701";"2R";25723982;25724064;-1
"13126";"AGAP002673";"2R";25327854;25327925;-1
"13127";"AGAP002562";"2R";22868372;22868444;-1
"13128";"AGAP002561";"2R";22854518;22854590;-1
"13129";"AGAP002031";"2R";14098301;14098372;-1
"13130";"AGAP001963";"2R";12921077;12921150;-1
"13131";"AGAP001921";"2R";12101460;12101531;-1
"13132";"AGAP001920";"2R";12101004;12101075;-1
"13133";"AGAP001853";"2R";11446747;11446826;-1
