"";"ensembl_gene_id";"chromosome_name";"start_position";"end_position";"strand"
"11188";"ASTE003965";"KB665065";1017428;1017907;1
"11189";"ASTE003979";"KB665065";1065513;1066397;-1
"11190";"ASTE003992";"KB665065";1137966;1138610;-1
"11191";"ASTE003924";"KB665065";142572;142913;-1
"11192";"ASTE003988";"KB665065";1127643;1131313;-1
"11193";"ASTE003989";"KB665065";1131607;1132203;-1
"11194";"ASTE004005";"KB665065";1464102;1465342;1
"11195";"ASTE004015";"KB665065";1530598;1531384;1
"11196";"ASTE004023";"KB665065";1594725;1596873;1
"11197";"ASTE004026";"KB665065";1629479;1630913;-1
"11198";"ASTE004034";"KB665065";1706456;1707312;-1
"11199";"ASTE004039";"KB665065";1758966;1759976;-1
"11200";"ASTE004041";"KB665065";1769531;1770715;-1
"11201";"ASTE004043";"KB665065";1795740;1797680;-1
"11202";"ASTE003920";"KB665065";126423;127192;-1
"11203";"ASTE004068";"KB665065";2063418;2064689;1
"11204";"ASTE003951";"KB665065";380760;381390;-1
"11205";"ASTE003953";"KB665065";412117;413307;-1
"11206";"ASTE003960";"KB665065";681381;681638;-1
"11207";"ASTE003980";"KB665065";1067026;1071624;1
"11208";"ASTE003968";"KB665065";1031270;1033207;-1
"11209";"ASTE003995";"KB665065";1167075;1168889;-1
"11210";"ASTE003929";"KB665065";167471;168144;1
"11211";"ASTE003919";"KB665065";113175;116645;-1
"11212";"ASTE004001";"KB665065";1347361;1353426;1
"11213";"ASTE004003";"KB665065";1429119;1433328;1
"11214";"ASTE004017";"KB665065";1545930;1548338;1
"11215";"ASTE004067";"KB665065";2059837;2060936;1
"11216";"ASTE003958";"KB665065";672269;673495;1
"11217";"ASTE003964";"KB665065";888699;900710;-1
"11218";"ASTE003918";"KB665065";32951;34345;-1
"11219";"ASTE003917";"KB665065";28172;28946;1
"11220";"ASTE003973";"KB665065";1050102;1051326;-1
"11221";"ASTE003970";"KB665065";1045495;1046795;1
"11222";"ASTE003977";"KB665065";1057922;1062582;-1
"11223";"ASTE003974";"KB665065";1052610;1053516;1
"11224";"ASTE003976";"KB665065";1054919;1057615;1
"11225";"ASTE003978";"KB665065";1062957;1065437;1
"11226";"ASTE003997";"KB665065";1179713;1182450;-1
"11227";"ASTE003990";"KB665065";1132691;1135750;-1
"11228";"ASTE003991";"KB665065";1136500;1137968;1
"11229";"ASTE003993";"KB665065";1150897;1156390;1
"11230";"ASTE003994";"KB665065";1162800;1166475;1
"11231";"ASTE003996";"KB665065";1171777;1178064;1
"11232";"ASTE003998";"KB665065";1183268;1193055;1
"11233";"ASTE003999";"KB665065";1193332;1196121;1
"11234";"ASTE003931";"KB665065";172742;175201;1
"11235";"ASTE003927";"KB665065";163293;165358;1
"11236";"ASTE003928";"KB665065";165590;167034;1
"11237";"ASTE003922";"KB665065";132103;134375;-1
"11238";"ASTE003921";"KB665065";129010;131336;1
"11239";"ASTE003930";"KB665065";168229;171861;-1
"11240";"ASTE004010";"KB665065";1486162;1487407;-1
"11241";"ASTE004009";"KB665065";1481154;1485261;1
"11242";"ASTE003932";"KB665065";176043;177287;-1
"11243";"ASTE004006";"KB665065";1466196;1468012;-1
"11244";"ASTE004007";"KB665065";1471698;1473701;1
"11245";"ASTE004008";"KB665065";1475158;1478948;1
"11246";"ASTE003923";"KB665065";134698;138389;1
"11247";"ASTE003933";"KB665065";188855;190064;-1
"11248";"ASTE004018";"KB665065";1551290;1553025;1
"11249";"ASTE004020";"KB665065";1577492;1581219;1
"11250";"ASTE004011";"KB665065";1492232;1498791;-1
"11251";"ASTE004014";"KB665065";1529656;1530193;-1
"11252";"ASTE004016";"KB665065";1539210;1542825;-1
"11253";"ASTE004019";"KB665065";1553312;1556241;-1
"11254";"ASTE004028";"KB665065";1661191;1664478;1
"11255";"ASTE004030";"KB665065";1669458;1674363;1
"11256";"ASTE004024";"KB665065";1597016;1598947;-1
"11257";"ASTE004027";"KB665065";1652364;1658662;1
"11258";"ASTE004035";"KB665065";1709415;1711361;1
"11259";"ASTE004036";"KB665065";1740517;1745883;1
"11260";"ASTE004042";"KB665065";1772641;1783297;-1
"11261";"ASTE004038";"KB665065";1749954;1756513;1
"11262";"ASTE004040";"KB665065";1760820;1769393;1
"11263";"ASTE004037";"KB665065";1745954;1748358;-1
"11264";"ASTE004050";"KB665065";1855471;1860546;1
"11265";"ASTE004051";"KB665065";1860426;1862734;-1
"11266";"ASTE004044";"KB665065";1806651;1808094;1
"11267";"ASTE004048";"KB665065";1834831;1841326;1
"11268";"ASTE004049";"KB665065";1841689;1842440;1
"11269";"ASTE004056";"KB665065";1947158;1948859;1
"11270";"ASTE004059";"KB665065";1955046;1968071;1
"11271";"ASTE004057";"KB665065";1948870;1951700;-1
"11272";"ASTE004060";"KB665065";1970952;1984176;1
"11273";"ASTE004063";"KB665065";1996141;2002092;-1
"11274";"ASTE004070";"KB665065";2075663;2079090;1
"11275";"ASTE004071";"KB665065";2080237;2082279;-1
"11276";"ASTE004061";"KB665065";1986444;1995712;1
"11277";"ASTE004066";"KB665065";2053432;2054348;1
"11278";"ASTE004065";"KB665065";2016554;2029827;1
"11279";"ASTE003934";"KB665065";190461;200709;1
"11280";"ASTE003936";"KB665065";203784;218131;1
"11281";"ASTE003937";"KB665065";221332;223513;-1
"11282";"ASTE003943";"KB665065";246837;249322;-1
"11283";"ASTE003939";"KB665065";231933;234461;1
"11284";"ASTE003940";"KB665065";234666;235298;1
"11285";"ASTE003944";"KB665065";249838;251074;1
"11286";"ASTE003948";"KB665065";304499;306876;-1
"11287";"ASTE003947";"KB665065";297922;304445;1
"11288";"ASTE003949";"KB665065";325272;325652;-1
"11289";"ASTE003959";"KB665065";678148;681311;1
"11290";"ASTE003957";"KB665065";645885;651976;-1
"11291";"ASTE003961";"KB665065";703057;703799;1
"11292";"ASTE003916";"KB665065";17674;27147;-1
"11293";"ASTE003966";"KB665065";1022062;1026543;-1
"11294";"ASTE003967";"KB665065";1026944;1030057;-1
"11295";"ASTE003984";"KB665065";1080213;1081218;-1
"11296";"ASTE003985";"KB665065";1081263;1082887;-1
"11297";"ASTE003983";"KB665065";1074088;1080797;1
"11298";"ASTE003986";"KB665065";1087907;1089432;1
"11299";"ASTE003969";"KB665065";1038300;1044799;-1
"11300";"ASTE003971";"KB665065";1046835;1048027;-1
"11301";"ASTE003972";"KB665065";1048285;1048842;-1
"11302";"ASTE003975";"KB665065";1053585;1054499;-1
"11303";"ASTE003981";"KB665065";1068229;1069471;-1
"11304";"ASTE003982";"KB665065";1072406;1073445;-1
"11305";"ASTE003987";"KB665065";1119334;1127610;1
"11306";"ASTE004000";"KB665065";1197472;1198519;-1
"11307";"ASTE004004";"KB665065";1462774;1463963;-1
"11308";"ASTE004002";"KB665065";1408212;1416841;1
"11309";"ASTE003925";"KB665065";155484;160522;-1
"11310";"ASTE004012";"KB665065";1518981;1521604;1
"11311";"ASTE004013";"KB665065";1522343;1528659;1
"11312";"ASTE003926";"KB665065";161983;162914;-1
"11313";"ASTE004021";"KB665065";1577643;1590176;-1
"11314";"ASTE004022";"KB665065";1592813;1594206;-1
"11315";"ASTE004029";"KB665065";1666288;1668834;-1
"11316";"ASTE004031";"KB665065";1676121;1680084;-1
"11317";"ASTE004025";"KB665065";1599551;1601575;1
"11318";"ASTE004032";"KB665065";1695502;1702698;1
"11319";"ASTE004033";"KB665065";1704657;1705640;1
"11320";"ASTE004045";"KB665065";1817069;1820174;-1
"11321";"ASTE004047";"KB665065";1827619;1830873;-1
"11322";"ASTE004046";"KB665065";1821311;1825089;1
"11323";"ASTE004055";"KB665065";1944264;1946426;1
"11324";"ASTE004053";"KB665065";1907384;1916396;1
"11325";"ASTE004054";"KB665065";1917870;1919219;1
"11326";"ASTE004058";"KB665065";1951521;1954557;1
"11327";"ASTE004052";"KB665065";1883292;1899217;1
"11328";"ASTE004072";"KB665065";2093715;2095353;1
"11329";"ASTE004062";"KB665065";1994717;1995998;-1
"11330";"ASTE004073";"KB665065";2098885;2104935;-1
"11331";"ASTE004069";"KB665065";2066607;2068345;-1
"11332";"ASTE004064";"KB665065";2005209;2015411;1
"11333";"ASTE003941";"KB665065";235679;241606;-1
"11334";"ASTE003938";"KB665065";224181;230824;1
"11335";"ASTE003942";"KB665065";239204;241511;1
"11336";"ASTE003945";"KB665065";254470;261183;1
"11337";"ASTE003946";"KB665065";282766;286204;1
"11338";"ASTE003935";"KB665065";201402;203498;-1
"11339";"ASTE003950";"KB665065";356488;379938;1
"11340";"ASTE003954";"KB665065";425116;434749;-1
"11341";"ASTE003955";"KB665065";463105;469983;-1
"11342";"ASTE003952";"KB665065";396745;406717;-1
"11343";"ASTE003956";"KB665065";617703;624505;-1
"11344";"ASTE003962";"KB665065";745524;751974;1
"11345";"ASTE003963";"KB665065";792232;804366;-1
"11346";"ASTE014431";"KB665065";13545;14714;-1
"11347";"ASTE014437";"KB665065";576210;577920;-1
"11348";"ASTE014434";"KB665065";153328;153694;-1
"11349";"ASTE014432";"KB665065";101986;107865;-1
"11350";"ASTE014433";"KB665065";127537;128870;-1
"11351";"ASTE014438";"KB665065";731442;735542;1
"11352";"ASTE014435";"KB665065";220774;221149;1
"11353";"ASTE014439";"KB665065";1157960;1158423;-1
"11354";"ASTE014440";"KB665065";1441120;1449249;1
"11355";"ASTE014442";"KB665065";1533147;1533559;1
"11356";"ASTE014444";"KB665065";1581483;1582809;1
"11357";"ASTE014441";"KB665065";1509010;1509367;-1
"11358";"ASTE014443";"KB665065";1537557;1537892;-1
"11359";"ASTE014445";"KB665065";1756941;1758909;1
"11360";"ASTE014447";"KB665065";1816681;1816903;1
"11361";"ASTE014448";"KB665065";1861714;1861963;1
"11362";"ASTE014446";"KB665065";1784043;1787916;-1
"11363";"ASTE014436";"KB665065";382912;383217;1
"11364";"ASTE014449";"KB665065";2075598;2076104;-1
"11365";"ASTE008235";"KB665066";70949;71934;1
"11366";"ASTE008237";"KB665066";77082;80872;1
"11367";"ASTE008238";"KB665066";81173;92526;1
"11368";"ASTE008239";"KB665066";99154;104578;-1
"11369";"ASTE008244";"KB665066";217519;218712;-1
"11370";"ASTE008249";"KB665066";378994;379389;-1
"11371";"ASTE008248";"KB665066";366393;377835;-1
"11372";"ASTE008247";"KB665066";356660;364750;1
"11373";"ASTE008257";"KB665066";404998;406183;1
"11374";"ASTE008260";"KB665066";440309;445754;1
"11375";"ASTE008253";"KB665066";391058;393421;-1
"11376";"ASTE008262";"KB665066";502296;506127;-1
"11377";"ASTE008265";"KB665066";514675;518783;1
"11378";"ASTE008266";"KB665066";519090;530508;1
"11379";"ASTE008264";"KB665066";512475;514348;1
"11380";"ASTE008271";"KB665066";651777;660788;1
"11381";"ASTE008233";"KB665066";21891;25985;1
"11382";"ASTE008234";"KB665066";49341;54554;1
"11383";"ASTE008242";"KB665066";140363;142186;1
"11384";"ASTE008243";"KB665066";142651;144732;1
"11385";"ASTE008240";"KB665066";123862;130405;-1
"11386";"ASTE008251";"KB665066";382259;384193;-1
"11387";"ASTE008250";"KB665066";379839;381376;-1
"11388";"ASTE008245";"KB665066";348413;349526;-1
"11389";"ASTE008246";"KB665066";350678;354854;-1
"11390";"ASTE008252";"KB665066";387441;389772;1
"11391";"ASTE008259";"KB665066";427705;439764;1
"11392";"ASTE008261";"KB665066";490700;496632;1
"11393";"ASTE008269";"KB665066";643343;646386;1
"11394";"ASTE008272";"KB665066";786467;793753;1
"11395";"ASTE008236";"KB665066";72024;72599;-1
"11396";"ASTE008241";"KB665066";130865;138419;1
"11397";"ASTE008254";"KB665066";393537;401492;1
"11398";"ASTE008255";"KB665066";401841;403026;1
"11399";"ASTE008258";"KB665066";406525;410254;1
"11400";"ASTE008263";"KB665066";506511;511866;1
"11401";"ASTE008267";"KB665066";530724;531773;-1
"11402";"ASTE008268";"KB665066";554287;555369;1
"11403";"ASTE008256";"KB665066";404214;404816;-1
"11404";"ASTE008270";"KB665066";646258;649370;-1
"11405";"ASTE014942";"KB665066";586409;590562;1
"11406";"ASTE001543";"KB665077";154285;154983;1
"11407";"ASTE001544";"KB665077";159870;161813;-1
"11408";"ASTE001547";"KB665077";207469;207825;1
"11409";"ASTE001564";"KB665077";367495;370076;1
"11410";"ASTE001565";"KB665077";370147;371818;1
"11411";"ASTE001566";"KB665077";373013;375075;-1
"11412";"ASTE001574";"KB665077";489901;492340;1
"11413";"ASTE001572";"KB665077";473035;473528;1
"11414";"ASTE001569";"KB665077";400126;400503;-1
"11415";"ASTE001583";"KB665077";687628;695202;1
"11416";"ASTE001588";"KB665077";718023;718608;-1
"11417";"ASTE001589";"KB665077";728851;730311;-1
"11418";"ASTE001584";"KB665077";707745;708811;1
"11419";"ASTE001558";"KB665077";326564;329051;-1
"11420";"ASTE001560";"KB665077";343525;345288;-1
"11421";"ASTE001562";"KB665077";355884;362764;-1
"11422";"ASTE001537";"KB665077";57500;62731;1
"11423";"ASTE001538";"KB665077";67303;71234;1
"11424";"ASTE001541";"KB665077";83783;103515;-1
"11425";"ASTE001549";"KB665077";215974;227508;1
"11426";"ASTE001548";"KB665077";208658;214490;-1
"11427";"ASTE001550";"KB665077";227546;231064;-1
"11428";"ASTE001552";"KB665077";259928;261963;-1
"11429";"ASTE001567";"KB665077";386374;389720;1
"11430";"ASTE015862";"KB664480";244702;264388;-1
"11431";"ASTE001557";"KB665077";323702;325168;1
"11432";"ASTE001555";"KB665077";311974;320912;1
"11433";"ASTE001556";"KB665077";320864;323175;-1
"11434";"ASTE001561";"KB665077";350526;356535;1
"11435";"ASTE001559";"KB665077";332198;333876;-1
"11436";"ASTE001554";"KB665077";309700;311579;1
"11437";"ASTE001568";"KB665077";389814;393768;-1
"11438";"ASTE001570";"KB665077";429762;430958;-1
"11439";"ASTE001573";"KB665077";473697;478991;-1
"11440";"ASTE001577";"KB665077";558011;559296;1
"11441";"ASTE001578";"KB665077";559531;559788;-1
"11442";"ASTE001575";"KB665077";523495;524863;1
"11443";"ASTE001576";"KB665077";544795;557564;1
"11444";"ASTE001579";"KB665077";598954;604954;1
"11445";"ASTE001580";"KB665077";633388;635452;1
"11446";"ASTE001585";"KB665077";708842;709578;-1
"11447";"ASTE001591";"KB665077";737117;737768;1
"11448";"ASTE001587";"KB665077";715833;717090;1
"11449";"ASTE001593";"KB665077";784212;788356;1
"11450";"ASTE001590";"KB665077";734663;735148;-1
"11451";"ASTE001539";"KB665077";71681;81191;-1
"11452";"ASTE001540";"KB665077";81194;82487;-1
"11453";"ASTE001542";"KB665077";99928;101362;1
"11454";"ASTE001545";"KB665077";176367;184530;-1
"11455";"ASTE001551";"KB665077";233186;241295;1
"11456";"ASTE001546";"KB665077";205514;206598;-1
"11457";"ASTE001553";"KB665077";299977;307928;1
"11458";"ASTE001571";"KB665077";468707;470269;1
"11459";"ASTE001581";"KB665077";641403;642235;-1
"11460";"ASTE001582";"KB665077";646265;654575;-1
"11461";"ASTE001586";"KB665077";710285;714917;1
"11462";"ASTE001592";"KB665077";777035;781273;-1
"11463";"ASTE014166";"KB665077";395066;396307;-1
"11464";"ASTE014167";"KB665077";398483;399230;-1
"11465";"ASTE014168";"KB665077";431430;433640;-1
"11466";"ASTE008106";"KB665088";655061;656095;1
"11467";"ASTE008104";"KB665088";653429;653989;1
"11468";"ASTE008099";"KB665088";636681;641308;1
"11469";"ASTE008124";"KB665088";879083;885257;-1
"11470";"ASTE008120";"KB665088";758704;759759;-1
"11471";"ASTE008122";"KB665088";850351;852632;-1
"11472";"ASTE008125";"KB665088";887969;888401;-1
"11473";"ASTE008117";"KB665088";720032;720869;-1
"11474";"ASTE008042";"KB665088";111915;112970;1
"11475";"ASTE008045";"KB665088";153649;154284;1
"11476";"ASTE008079";"KB665088";426064;427208;1
"11477";"ASTE008090";"KB665088";582677;585531;-1
"11478";"ASTE008111";"KB665088";662733;663083;1
"11479";"ASTE008100";"KB665088";642455;643122;1
"11480";"ASTE008101";"KB665088";643253;646373;1
"11481";"ASTE008107";"KB665088";656898;657233;1
"11482";"ASTE008103";"KB665088";649285;653229;1
"11483";"ASTE008102";"KB665088";646541;647176;1
"11484";"ASTE008113";"KB665088";669367;684556;1
"11485";"ASTE008108";"KB665088";657593;657850;1
"11486";"ASTE008121";"KB665088";759790;762061;-1
"11487";"ASTE008043";"KB665088";146009;147922;-1
"11488";"ASTE008052";"KB665088";201262;201878;-1
"11489";"ASTE008084";"KB665088";478717;479112;-1
"11490";"ASTE008082";"KB665088";450678;451193;-1
"11491";"ASTE008109";"KB665088";658083;659412;1
"11492";"ASTE008114";"KB665088";684561;684994;1
"11493";"ASTE008110";"KB665088";659653;662110;1
"11494";"ASTE008112";"KB665088";663348;668705;1
"11495";"ASTE008039";"KB665088";17223;17895;1
"11496";"ASTE008040";"KB665088";60743;71645;1
"11497";"ASTE008050";"KB665088";189810;190948;-1
"11498";"ASTE008048";"KB665088";165404;167802;1
"11499";"ASTE008051";"KB665088";191324;193500;1
"11500";"ASTE008044";"KB665088";152521;153202;-1
"11501";"ASTE008047";"KB665088";163214;164954;-1
"11502";"ASTE008049";"KB665088";171915;183454;-1
"11503";"ASTE008054";"KB665088";232051;241122;-1
"11504";"ASTE008059";"KB665088";327372;328994;1
"11505";"ASTE008061";"KB665088";347324;348960;1
"11506";"ASTE008055";"KB665088";297734;302143;1
"11507";"ASTE008067";"KB665088";379277;380778;-1
"11508";"ASTE008057";"KB665088";317560;324015;1
"11509";"ASTE008069";"KB665088";391524;393108;-1
"11510";"ASTE008058";"KB665088";325054;326766;1
"11511";"ASTE008063";"KB665088";353092;355463;1
"11512";"ASTE008064";"KB665088";357881;367918;1
"11513";"ASTE008060";"KB665088";330247;346378;-1
"11514";"ASTE008062";"KB665088";349312;352053;-1
"11515";"ASTE008065";"KB665088";368030;377221;-1
"11516";"ASTE008083";"KB665088";456336;460812;-1
"11517";"ASTE008080";"KB665088";427320;428493;-1
"11518";"ASTE008070";"KB665088";393840;397277;1
"11519";"ASTE008072";"KB665088";400982;402813;1
"11520";"ASTE008076";"KB665088";416973;420828;1
"11521";"ASTE008087";"KB665088";550937;552062;1
"11522";"ASTE008089";"KB665088";561835;568397;1
"11523";"ASTE008091";"KB665088";590707;592077;1
"11524";"ASTE008098";"KB665088";634018;635092;-1
"11525";"ASTE008097";"KB665088";631998;633143;-1
"11526";"ASTE008115";"KB665088";685994;690868;1
"11527";"ASTE008095";"KB665088";617316;618741;-1
"11528";"ASTE008096";"KB665088";624207;625894;-1
"11529";"ASTE008092";"KB665088";594733;604870;-1
"11530";"ASTE008126";"KB665088";890704;891881;-1
"11531";"ASTE008119";"KB665088";728083;745099;1
"11532";"ASTE008123";"KB665088";870247;877526;1
"11533";"ASTE008116";"KB665088";712485;719446;-1
"11534";"ASTE008118";"KB665088";721985;726256;-1
"11535";"ASTE008041";"KB665088";71483;73213;-1
"11536";"ASTE008046";"KB665088";157011;162734;-1
"11537";"ASTE008053";"KB665088";218748;224335;1
"11538";"ASTE008066";"KB665088";377608;378980;1
"11539";"ASTE008068";"KB665088";381332;390563;1
"11540";"ASTE008056";"KB665088";305271;313631;-1
"11541";"ASTE008077";"KB665088";420830;421613;-1
"11542";"ASTE008081";"KB665088";437216;441279;-1
"11543";"ASTE008085";"KB665088";489131;490810;-1
"11544";"ASTE008073";"KB665088";403066;407925;1
"11545";"ASTE008074";"KB665088";412712;414629;1
"11546";"ASTE008071";"KB665088";397355;398987;-1
"11547";"ASTE008078";"KB665088";421960;425931;1
"11548";"ASTE008075";"KB665088";414411;415604;-1
"11549";"ASTE008086";"KB665088";514862;517938;-1
"11550";"ASTE008088";"KB665088";552101;553918;-1
"11551";"ASTE008094";"KB665088";611442;614761;1
"11552";"ASTE008093";"KB665088";609124;610157;1
"11553";"ASTE008105";"KB665088";654046;654720;1
"11554";"ASTE014926";"KB665088";155989;156925;1
"11555";"ASTE014927";"KB665088";432517;432824;-1
"11556";"ASTE014928";"KB665088";549335;550650;-1
"11557";"ASTE014929";"KB665088";585879;586285;-1
"11558";"ASTE014930";"KB665088";713258;714335;1
"11559";"ASTE014931";"KB665088";740110;741745;-1
"11560";"ASTE014932";"KB665088";868981;869996;-1
"11561";"ASTE000496";"KB665099";157485;160136;-1
"11562";"ASTE000505";"KB665099";529071;531763;1
"11563";"ASTE000523";"KB665099";838972;841554;-1
"11564";"ASTE000515";"KB665099";720866;721411;1
"11565";"ASTE000497";"KB665099";233507;240380;-1
"11566";"ASTE000507";"KB665099";592985;594406;1
"11567";"ASTE000501";"KB665099";514109;519859;-1
"11568";"ASTE000512";"KB665099";694068;694710;1
"11569";"ASTE000516";"KB665099";740827;741417;-1
"11570";"ASTE000522";"KB665099";813302;817291;-1
"11571";"ASTE000491";"KB665099";87357;88641;-1
"11572";"ASTE000492";"KB665099";124822;126545;1
"11573";"ASTE000494";"KB665099";146009;146866;1
"11574";"ASTE000493";"KB665099";138035;146061;-1
"11575";"ASTE000495";"KB665099";146969;151487;-1
"11576";"ASTE000498";"KB665099";500967;502164;1
"11577";"ASTE000499";"KB665099";505610;507762;1
"11578";"ASTE000500";"KB665099";509113;514045;1
"11579";"ASTE000509";"KB665099";632826;643622;1
"11580";"ASTE000510";"KB665099";657858;671807;1
"11581";"ASTE000511";"KB665099";681067;690126;1
"11582";"ASTE000513";"KB665099";702064;703795;1
"11583";"ASTE000519";"KB665099";804862;806894;1
"11584";"ASTE000521";"KB665099";809464;811099;1
"11585";"ASTE000518";"KB665099";802842;804346;-1
"11586";"ASTE000520";"KB665099";807254;809064;-1
"11587";"ASTE000488";"KB665099";324;2220;-1
"11588";"ASTE000490";"KB665099";14700;20991;-1
"11589";"ASTE000489";"KB665099";3327;10823;1
"11590";"ASTE000503";"KB665099";521852;526265;-1
"11591";"ASTE000502";"KB665099";520531;521780;1
"11592";"ASTE000504";"KB665099";522999;528845;1
"11593";"ASTE000506";"KB665099";532234;541442;-1
"11594";"ASTE000508";"KB665099";604600;627272;1
"11595";"ASTE000514";"KB665099";705802;715835;-1
"11596";"ASTE000517";"KB665099";800831;802206;-1
"11597";"ASTE014050";"KB665099";283837;285521;-1
"11598";"ASTE014052";"KB665099";645079;647663;1
"11599";"ASTE014051";"KB665099";597043;597132;1
"11600";"ASTE014053";"KB665099";834014;838529;-1
"11601";"ASTE006761";"KB665110";243889;245477;-1
"11602";"ASTE006763";"KB665110";325905;326771;1
"11603";"ASTE006767";"KB665110";469822;470346;-1
"11604";"ASTE006768";"KB665110";493294;494408;-1
"11605";"ASTE006793";"KB665110";825386;826882;1
"11606";"ASTE006792";"KB665110";803982;806249;1
"11607";"ASTE006759";"KB665110";237601;240513;1
"11608";"ASTE006773";"KB665110";637515;642539;1
"11609";"ASTE006775";"KB665110";694933;699503;1
"11610";"ASTE006757";"KB665110";184573;186376;1
"11611";"ASTE006756";"KB665110";141003;144386;-1
"11612";"ASTE006755";"KB665110";92281;93740;1
"11613";"ASTE006760";"KB665110";241413;242654;1
"11614";"ASTE006762";"KB665110";254690;258304;1
"11615";"ASTE006758";"KB665110";196838;211213;-1
"11616";"ASTE006764";"KB665110";354963;358540;1
"11617";"ASTE006765";"KB665110";365314;368602;-1
"11618";"ASTE006770";"KB665110";547083;556999;1
"11619";"ASTE006771";"KB665110";557566;559429;-1
"11620";"ASTE006774";"KB665110";689152;690582;1
"11621";"ASTE006786";"KB665110";764595;768379;1
"11622";"ASTE006790";"KB665110";796370;797557;1
"11623";"ASTE006780";"KB665110";747265;748490;-1
"11624";"ASTE006777";"KB665110";739334;740193;1
"11625";"ASTE006782";"KB665110";750664;755666;-1
"11626";"ASTE006784";"KB665110";760481;762118;-1
"11627";"ASTE006787";"KB665110";770416;788243;-1
"11628";"ASTE006783";"KB665110";756579;758688;1
"11629";"ASTE006766";"KB665110";373539;374453;-1
"11630";"ASTE006769";"KB665110";511826;513836;-1
"11631";"ASTE006772";"KB665110";561019;562413;-1
"11632";"ASTE015946";"KB664466";86246;87817;1
"11633";"ASTE006791";"KB665110";798025;803728;1
"11634";"ASTE006778";"KB665110";742380;744153;-1
"11635";"ASTE006776";"KB665110";724362;731766;1
"11636";"ASTE006781";"KB665110";749073;750306;-1
"11637";"ASTE006779";"KB665110";744542;747145;1
"11638";"ASTE006785";"KB665110";762437;764504;-1
"11639";"ASTE006788";"KB665110";790769;791544;-1
"11640";"ASTE006789";"KB665110";791860;794166;-1
"11641";"ASTE006794";"KB665110";830052;832547;-1
"11642";"ASTE014759";"KB665110";327518;327747;-1
"11643";"ASTE014760";"KB665110";763136;763643;1
"11644";"ASTE004315";"KB665121";52408;54855;-1
"11645";"ASTE004309";"KB665121";19790;20479;1
"11646";"ASTE004310";"KB665121";20535;23654;-1
"11647";"ASTE004317";"KB665121";87858;90401;1
"11648";"ASTE004322";"KB665121";173342;174037;-1
"11649";"ASTE004329";"KB665121";340681;340983;-1
"11650";"ASTE004332";"KB665121";436608;438093;1
"11651";"ASTE004336";"KB665121";561409;562059;1
"11652";"ASTE004341";"KB665121";685059;685571;-1
"11653";"ASTE004342";"KB665121";688398;693878;-1
"11654";"ASTE004349";"KB665121";752646;756204;-1
"11655";"ASTE004350";"KB665121";767016;768551;1
"11656";"ASTE004344";"KB665121";716579;718610;-1
"11657";"ASTE004362";"KB665121";842960;843289;1
"11658";"ASTE004319";"KB665121";107362;111209;1
"11659";"ASTE004325";"KB665121";205878;208147;1
"11660";"ASTE004331";"KB665121";420015;423713;-1
"11661";"ASTE004343";"KB665121";697537;711318;-1
"11662";"ASTE004352";"KB665121";781562;782504;1
"11663";"ASTE004357";"KB665121";813440;815020;-1
"11664";"ASTE004356";"KB665121";804688;806075;-1
"11665";"ASTE004312";"KB665121";48176;48747;-1
"11666";"ASTE004313";"KB665121";50363;50867;-1
"11667";"ASTE004308";"KB665121";13457;18692;-1
"11668";"ASTE004316";"KB665121";56169;72302;-1
"11669";"ASTE004306";"KB665121";8698;11420;1
"11670";"ASTE004311";"KB665121";26494;28315;1
"11671";"ASTE004314";"KB665121";51334;52331;1
"11672";"ASTE004323";"KB665121";175516;176692;-1
"11673";"ASTE004321";"KB665121";167626;172012;1
"11674";"ASTE004318";"KB665121";98473;104393;-1
"11675";"ASTE004320";"KB665121";156891;162463;-1
"11676";"ASTE004324";"KB665121";177574;178407;-1
"11677";"ASTE004326";"KB665121";282234;287812;1
"11678";"ASTE004327";"KB665121";287863;291904;-1
"11679";"ASTE004330";"KB665121";357379;359536;-1
"11680";"ASTE004334";"KB665121";466306;469248;-1
"11681";"ASTE004333";"KB665121";453052;459323;-1
"11682";"ASTE004351";"KB665121";779549;780883;-1
"11683";"ASTE004353";"KB665121";782532;783202;-1
"11684";"ASTE004346";"KB665121";725762;727293;-1
"11685";"ASTE004347";"KB665121";727796;729645;1
"11686";"ASTE004355";"KB665121";785251;789613;-1
"11687";"ASTE004348";"KB665121";746634;750591;1
"11688";"ASTE004359";"KB665121";827497;830923;1
"11689";"ASTE004363";"KB665121";843410;844157;-1
"11690";"ASTE004364";"KB665121";876843;889244;1
"11691";"ASTE004358";"KB665121";819934;820330;-1
"11692";"ASTE004361";"KB665121";834535;840823;-1
"11693";"ASTE004307";"KB665121";10281;13097;-1
"11694";"ASTE004328";"KB665121";324126;331934;-1
"11695";"ASTE004337";"KB665121";562756;564037;-1
"11696";"ASTE004338";"KB665121";564838;567924;-1
"11697";"ASTE004335";"KB665121";555345;557691;-1
"11698";"ASTE004339";"KB665121";628492;635494;1
"11699";"ASTE004340";"KB665121";643378;652416;1
"11700";"ASTE004354";"KB665121";783952;784772;1
"11701";"ASTE004360";"KB665121";831905;832244;1
"11702";"ASTE014482";"KB665121";29424;35945;1
"11703";"ASTE014483";"KB665121";36242;45692;-1
"11704";"ASTE014484";"KB665121";311392;314375;-1
"11705";"ASTE014485";"KB665121";344956;348372;-1
